HMDB_ID,id,formula,mz,charge,ion
HMDB0000569,Deoxypyridinoline,C18H28N4O7,411.1885228,-1,[M-H]1-
HMDB0000570,Coproporphyrin III,C36H38N4O8,653.2616878,-1,[M-H]1-
HMDB0000572,Desmosine,C24H40N5O8,525.2804118,-1,[M-H]1-
HMDB0000573,Elaidic acid,C18H34O2,281.2486039,-1,[M-H]1-
HMDB0000574,L-Cysteine,C3H7NO2S,120.0124728,-1,[M-H]1-
HMDB0000575,DL-Homocystine,C8H16N2O4S2,267.047872,-1,[M-H]1-
HMDB0000577,5beta-Coprostanol,C27H48O,387.3632397,-1,[M-H]1-
HMDB0000580,Chondroitin sulfate,C13H21NO15S,462.0559133,-1,[M-H]1-
HMDB0000582,"3,5-Diiodothyronine",C15H13I2NO4,523.8861275,-1,[M-H]1-
HMDB0000585,Glucosylgalactosyl hydroxylysine,C18H34N2O13,485.1988127,-1,[M-H]1-
HMDB0000590,Glutarylglycine,C7H11NO5,188.056446,-1,[M-H]1-
HMDB0000593,PC(18:1(9Z)/18:1(9Z)),C44H84NO8P,784.5861787,-1,[M-H]1-
HMDB0000594,gamma-Glutamylphenylalanine,C14H18N2O5,293.1142952,-1,[M-H]1-
HMDB0000595,Hydrogen carbonate,CH2O3,60.99311747,-1,[M-H]1-
HMDB0000600,Galactosylhydroxylysine,C12H24N2O8,323.1459893,-1,[M-H]1-
HMDB0000601,Coprocholic acid,C27H46O5,449.3272481,-1,[M-H]1-
HMDB0000603,cis-4-Decenedioic acid,C10H16O4,199.0975825,-1,[M-H]1-
HMDB0000606,D-2-Hydroxyglutaric acid,C5H8O5,147.0298969,-1,[M-H]1-
HMDB0000609,DL-Dopa,C9H11NO4,196.0615314,-1,[M-H]1-
HMDB0000610,"CE(18:2(9Z,12Z))",C45H76O2,647.5772552,-1,[M-H]1-
HMDB0000613,Erythronic acid,C4H8O5,135.0298969,-1,[M-H]1-
HMDB0000617,2-Furoic acid,C5H4O3,111.0087675,-1,[M-H]1-
HMDB0000618,D-Ribulose 5-phosphate,C5H11O8P,229.0118773,-1,[M-H]1-
HMDB0000619,Cholic acid,C24H40O5,407.2802979,-1,[M-H]1-
HMDB0000620,Glutaconic acid,C5H6O4,129.0193322,-1,[M-H]1-
HMDB0000621,D-Ribulose,C5H10O5,149.045547,-1,[M-H]1-
HMDB0000622,Ethylmalonic acid,C5H8O4,131.0349823,-1,[M-H]1-
HMDB0000623,Dodecanedioic acid,C12H22O4,229.1445327,-1,[M-H]1-
HMDB0000625,Gluconic acid,C6H12O7,195.0510263,-1,[M-H]1-
HMDB0000626,Deoxycholic acid,C24H40O4,391.2853833,-1,[M-H]1-
HMDB0000628,Epitestosterone,C19H28O2,287.2016537,-1,[M-H]1-
HMDB0000630,Cytosine,C4H5N3O,110.0359854,-1,[M-H]1-
HMDB0000631,Deoxycholic acid glycine conjugate,C26H43NO5,448.306847,-1,[M-H]1-
HMDB0000634,Citraconic acid,C5H6O4,129.0193322,-1,[M-H]1-
HMDB0000635,Succinylacetone,C7H10O4,157.0506323,-1,[M-H]1-
HMDB0000637,Chenodeoxycholic acid glycine conjugate,C26H43NO5,448.306847,-1,[M-H]1-
HMDB0000638,Dodecanoic acid,C12H24O2,199.1703536,-1,[M-H]1-
HMDB0000639,Galactaric acid,C6H10O8,209.0302908,-1,[M-H]1-
HMDB0000640,Levoglucosan,C6H10O5,161.045547,-1,[M-H]1-
HMDB0000641,L-Glutamine,C5H10N2O3,145.0618657,-1,[M-H]1-
HMDB0000643,Coproporphyrin I,C36H38N4O8,653.2616878,-1,[M-H]1-
HMDB0000645,Galactose 1-phosphate,C6H13O9P,259.022442,-1,[M-H]1-
HMDB0000646,L-Arabinose,C5H10O5,149.045547,-1,[M-H]1-
HMDB0000650,D-alpha-Aminobutyric acid,C4H9NO2,102.0560521,-1,[M-H]1-
HMDB0000651,Decanoylcarnitine,C17H33NO4,314.2336821,-1,[M-H]1-
HMDB0000653,Cholesterol sulfate,C27H46O4S,465.3044042,-1,[M-H]1-
HMDB0000656,Cysteineglutathione disulfide,C13H22N4O8S2,425.0806287,-1,[M-H]1-
HMDB0000658,CE(16:1(9Z)),C43H74O2,621.5616052,-1,[M-H]1-
HMDB0000660,D-Fructose,C6H12O6,179.0561117,-1,[M-H]1-
HMDB0000661,Glutaric acid,C5H8O4,131.0349823,-1,[M-H]1-
HMDB0000663,Glucaric acid,C6H10O8,209.0302908,-1,[M-H]1-
HMDB0000665,Leucinic acid,C6H12O3,131.0713678,-1,[M-H]1-
HMDB0000666,Heptanoic acid,C7H14O2,129.0921032,-1,[M-H]1-
HMDB0000667,L-Thyronine,C15H15NO4,272.0928315,-1,[M-H]1-
HMDB0000669,ortho-Hydroxyphenylacetic acid,C8H8O3,151.0400677,-1,[M-H]1-
HMDB0000670,Homo-L-arginine,C7H16N4O2,187.1200493,-1,[M-H]1-
HMDB0000671,Indolelactic acid,C11H11NO3,204.0666168,-1,[M-H]1-
HMDB0000672,Hexadecanedioic acid,C16H30O4,285.207133,-1,[M-H]1-
HMDB0000673,Linoleic acid,C18H32O2,279.2329538,-1,[M-H]1-
HMDB0000674,PA(16:0/16:0),C35H69O8P,647.4657292,-1,[M-H]1-
HMDB0000676,L-Homocystine,C8H16N2O4S2,267.047872,-1,[M-H]1-
HMDB0000678,Isovalerylglycine,C7H13NO3,158.0822668,-1,[M-H]1-
HMDB0000679,Homocitrulline,C7H15N3O3,188.1040649,-1,[M-H]1-
HMDB0000682,Indoxyl sulfate,C8H7NO4S,212.002302,-1,[M-H]1-
HMDB0000684,L-Kynurenine,C10H12N2O3,207.0775158,-1,[M-H]1-
HMDB0000686,Isoursodeoxycholic acid,C24H40O4,391.2853833,-1,[M-H]1-
HMDB0000688,Isovalerylcarnitine,C12H23NO4,244.1554318,-1,[M-H]1-
HMDB0000689,Isocaproic acid,C6H12O2,115.0764532,-1,[M-H]1-
HMDB0000691,Malonic acid,C3H4O4,103.0036822,-1,[M-H]1-
HMDB0000693,Heparan sulfate,C14H25NO21S3,638.0008426,-1,[M-H]1-
HMDB0000694,L-2-Hydroxyglutaric acid,C5H8O5,147.0298969,-1,[M-H]1-
HMDB0000695,Ketoleucine,C6H10O3,129.0557177,-1,[M-H]1-
HMDB0000696,L-Methionine,C5H11NO2S,148.0437729,-1,[M-H]1-
HMDB0000698,Lithocholic acid glycine conjugate,C26H43NO4,432.3119324,-1,[M-H]1-
HMDB0000699,1-Methylnicotinamide,C7H9N2O,136.0642115,-1,[M-H]1-
HMDB0000700,Hydroxypropionic acid,C3H6O3,89.0244176,-1,[M-H]1-
HMDB0000701,Hexanoylglycine,C8H15NO3,172.0979169,-1,[M-H]1-
HMDB0000703,Mandelic acid,C8H8O3,151.0400677,-1,[M-H]1-
HMDB0000704,Isoxanthopterin,C6H5N5O2,178.037048,-1,[M-H]1-
HMDB0000705,Hexanoylcarnitine,C13H25NO4,258.1710818,-1,[M-H]1-
HMDB0000707,4-Hydroxyphenylpyruvic acid,C9H8O4,179.0349823,-1,[M-H]1-
HMDB0000708,Glycoursodeoxycholic acid,C26H43NO5,448.306847,-1,[M-H]1-
HMDB0000709,L-Cysteinylglycine disulfide,C8H15N3O5S2,296.0380356,-1,[M-H]1-
HMDB0000710,4-Hydroxybutyric acid,C4H8O3,103.0400677,-1,[M-H]1-
HMDB0000711,Hydroxyoctanoic acid,C8H16O3,159.1026679,-1,[M-H]1-
HMDB0000712,Hexadecanedioic acid mono-L-carnitine ester,C23H43NO6,428.3017617,-1,[M-H]1-
HMDB0000714,Hippuric acid,C9H9NO3,178.0509667,-1,[M-H]1-
HMDB0000715,Kynurenic acid,C10H7NO3,188.0353166,-1,[M-H]1-
HMDB0000716,L-Pipecolic acid,C6H11NO2,128.0717021,-1,[M-H]1-
HMDB0000717,Isolithocholic acid,C24H40O3,375.2904687,-1,[M-H]1-
HMDB0000718,Isovaleric acid,C5H10O2,101.0608031,-1,[M-H]1-
HMDB0000719,L-Homoserine,C4H9NO3,118.0509667,-1,[M-H]1-
HMDB0000720,Levulinic acid,C5H8O3,115.0400677,-1,[M-H]1-
HMDB0000721,Glycylproline,C7H12N2O3,171.0775158,-1,[M-H]1-
HMDB0000722,Lithocholyltaurine,C26H45NO5S,482.2945678,-1,[M-H]1-
HMDB0000725,4-Hydroxyproline,C5H9NO3,130.0509667,-1,[M-H]1-
HMDB0000730,Isobutyrylglycine,C6H11NO3,144.0666168,-1,[M-H]1-
HMDB0000731,Cysteine-S-sulfate,C3H7NO5S2,199.9692873,-1,[M-H]1-
HMDB0000732,Hydroxykynurenine,C10H12N2O4,223.0724304,-1,[M-H]1-
HMDB0000733,Hyodeoxycholic acid,C24H40O4,391.2853833,-1,[M-H]1-
HMDB0000734,Indoleacrylic acid,C11H9NO2,186.0560521,-1,[M-H]1-
HMDB0000735,Hydroxyphenylacetylglycine,C10H11NO4,208.0615314,-1,[M-H]1-
HMDB0000736,Isobutyryl-L-carnitine,C11H21NO4,230.1397817,-1,[M-H]1-
HMDB0000737,Heptacarboxylporphyrin I,C39H38N4O14,785.2311755,-1,[M-H]1-
HMDB0000738,Indole,C8H7N,116.0505728,-1,[M-H]1-
HMDB0000739,Isodesmosine,C24H40N5O8,525.2804118,-1,[M-H]1-
HMDB0000742,Homocysteine,C4H9NO2S,134.0281228,-1,[M-H]1-
HMDB0000744,Malic acid,C4H6O5,133.0142468,-1,[M-H]1-
HMDB0000745,Homocarnosine,C10H16N4O3,239.114964,-1,[M-H]1-
HMDB0000746,Hydroxyisocaproic acid,C6H12O3,131.0713678,-1,[M-H]1-
HMDB0000748,L-3-Phenyllactic acid,C9H10O3,165.0557177,-1,[M-H]1-
HMDB0000750,3-Hydroxymandelic acid,C8H8O4,167.0349823,-1,[M-H]1-
HMDB0000751,L-Threo-2-pentulose,C5H10O5,149.045547,-1,[M-H]1-
HMDB0000752,Methylglutaric acid,C6H10O4,145.0506323,-1,[M-H]1-
HMDB0000753,3-Hexanone,C6H12O,99.08153855,-1,[M-H]1-
HMDB0000754,3-Hydroxyisovaleric acid,C5H10O3,117.0557177,-1,[M-H]1-
HMDB0000755,Hydroxyphenyllactic acid,C9H10O4,181.0506323,-1,[M-H]1-
HMDB0000756,L-Hexanoylcarnitine,C13H25NO4,258.1710818,-1,[M-H]1-
HMDB0000757,Glycogen,C24H42O21,665.2145819,-1,[M-H]1-
HMDB0000759,Glycylleucine,C8H16N2O3,187.1088159,-1,[M-H]1-
HMDB0000760,Hyocholic acid,C24H40O5,407.2802979,-1,[M-H]1-
HMDB0000761,Lithocholic acid,C24H40O3,375.2904687,-1,[M-H]1-
HMDB0000763,5-Hydroxyindoleacetic acid,C10H9NO3,190.0509667,-1,[M-H]1-
HMDB0000764,Hydrocinnamic acid,C9H10O2,149.0608031,-1,[M-H]1-
HMDB0000765,Mannitol,C6H14O6,181.0717617,-1,[M-H]1-
HMDB0000766,N-Acetyl-L-alanine,C5H9NO3,130.0509667,-1,[M-H]1-
HMDB0000767,Pseudouridine,C9H12N2O6,243.0622597,-1,[M-H]1-
HMDB0000772,Nonadecanoic acid,C19H38O2,297.279904,-1,[M-H]1-
HMDB0000774,Pregnenolone sulfate,C21H32O5S,395.1897684,-1,[M-H]1-
HMDB0000779,Phenyllactic acid,C9H10O3,165.0557177,-1,[M-H]1-
HMDB0000781,N-Acetylgalactosamine 4-sulphate,C8H15NO9S,300.0394753,-1,[M-H]1-
HMDB0000782,Octadecanedioic acid,C18H34O4,313.2384331,-1,[M-H]1-
HMDB0000783,Propionylglycine,C5H9NO3,130.0509667,-1,[M-H]1-
HMDB0000784,Azelaic acid,C9H16O4,187.0975825,-1,[M-H]1-
HMDB0000786,Oxypurinol,C5H4N4O2,151.026149,-1,[M-H]1-
HMDB0000787,Sapropterin,C9H15N5O3,240.1102129,-1,[M-H]1-
HMDB0000788,Orotidine,C10H12N2O8,287.0520889,-1,[M-H]1-
HMDB0000790,N-Palmitoylsphingosine,C34H67NO3,536.5048186,-1,[M-H]1-
HMDB0000791,L-Octanoylcarnitine,C15H29NO4,286.202382,-1,[M-H]1-
HMDB0000792,Sebacic acid,C10H18O4,201.1132326,-1,[M-H]1-
HMDB0000795,Pristanic acid,C19H38O2,297.279904,-1,[M-H]1-
HMDB0000797,SAICAR,C13H19N4O12P,453.0664321,-1,[M-H]1-
HMDB0000798,Oenanthic ether,C9H18O2,157.1234034,-1,[M-H]1-
HMDB0000801,Phytanic acid,C20H40O2,311.2955541,-1,[M-H]1-
HMDB0000802,Pterin,C6H5N5O,162.0421334,-1,[M-H]1-
HMDB0000803,beta-N-Acetylglucosamine,C8H15NO6,220.0826608,-1,[M-H]1-
HMDB0000805,Pyrrolidonecarboxylic acid,C5H7NO3,128.0353166,-1,[M-H]1-
HMDB0000806,Myristic acid,C14H28O2,227.2016537,-1,[M-H]1-
HMDB0000807,3-Phosphoglyceric acid,C3H7O7P,184.9856626,-1,[M-H]1-
HMDB0000808,N-Butyrylglycine,C6H11NO3,144.0666168,-1,[M-H]1-
HMDB0000812,N-Acetyl-L-aspartic acid,C6H9NO5,174.0407959,-1,[M-H]1-
HMDB0000814,N-Acetylglucosamine 6-sulfate,C8H15NO9S,300.0394753,-1,[M-H]1-
HMDB0000819,Normetanephrine,C9H13NO3,182.0822668,-1,[M-H]1-
HMDB0000820,Propyl alcohol,C3H8O,59.05023842,-1,[M-H]1-
HMDB0000821,Phenylacetylglycine,C10H11NO3,192.0666168,-1,[M-H]1-
HMDB0000822,p-Hydroxymandelic acid,C8H8O4,167.0349823,-1,[M-H]1-
HMDB0000824,Propionylcarnitine,C10H19NO4,216.1241316,-1,[M-H]1-
HMDB0000825,3'-Sialyllactose,C23H39NO19,632.2043516,-1,[M-H]1-
HMDB0000826,Pentadecanoic acid,C15H30O2,241.2173037,-1,[M-H]1-
HMDB0000827,Stearic acid,C18H36O2,283.2642539,-1,[M-H]1-
HMDB0000828,Ureidosuccinic acid,C5H8N2O5,175.0360449,-1,[M-H]1-
HMDB0000830,Neuraminic acid,C9H17NO8,266.0881401,-1,[M-H]1-
HMDB0000832,Capryloylglycine,C10H19NO3,200.129217,-1,[M-H]1-
HMDB0000840,Salicyluric acid,C9H9NO4,194.0458813,-1,[M-H]1-
HMDB0000845,Neopterin,C9H11N5O4,252.0738274,-1,[M-H]1-
HMDB0000847,Pelargonic acid,C9H18O2,157.1234034,-1,[M-H]1-
HMDB0000848,Stearoylcarnitine,C25H49NO4,426.3588826,-1,[M-H]1-
HMDB0000849,Rhamnose,C6H12O5,163.061197,-1,[M-H]1-
HMDB0000851,Pyridinoline,C18H28N4O8,427.1834374,-1,[M-H]1-
HMDB0000853,N-Acetyl-b-D-galactosamine,C8H15NO6,220.0826608,-1,[M-H]1-
HMDB0000854,Formiminoglutamic acid,C6H10N2O4,173.0567804,-1,[M-H]1-
HMDB0000855,Nicotinamide riboside,C11H15N2O5,254.0908201,-1,[M-H]1-
HMDB0000856,N-alpha-Acetyl-L-citrulline,C8H15N3O4,216.0989795,-1,[M-H]1-
HMDB0000857,Pimelic acid,C7H12O4,159.0662824,-1,[M-H]1-
HMDB0000858,Monomethyl glutaric acid,C6H10O4,145.0506323,-1,[M-H]1-
HMDB0000860,Phenylpropionylglycine,C11H13NO3,206.0822668,-1,[M-H]1-
HMDB0000863,Isopropyl alcohol,C3H8O,59.05023842,-1,[M-H]1-
HMDB0000866,N-Acetyl-L-tyrosine,C11H13NO4,222.0771815,-1,[M-H]1-
HMDB0000867,Ribonic acid,C5H10O6,165.0404616,-1,[M-H]1-
HMDB0000868,Xylulose 5-phosphate,C5H11O8P,229.0118773,-1,[M-H]1-
HMDB0000870,Histamine,C5H9N3,110.0723709,-1,[M-H]1-
HMDB0000872,Tetradecanedioic acid,C14H26O4,257.1758329,-1,[M-H]1-
HMDB0000873,4-Methylcatechol,C7H8O2,123.045153,-1,[M-H]1-
HMDB0000874,Tauroursodeoxycholic acid,C26H45NO6S,498.2894824,-1,[M-H]1-
HMDB0000875,Trigonelline,C7H7NO2,136.040402,-1,[M-H]1-
HMDB0000876,Vitamin D3,C27H44O,383.3319396,-1,[M-H]1-
HMDB0000878,Ergosterol,C28H44O,395.3319396,-1,[M-H]1-
HMDB0000879,Tetrahydrodeoxycorticosterone,C21H34O3,333.2435185,-1,[M-H]1-
HMDB0000881,Xanthurenic acid,C10H7NO4,204.0302313,-1,[M-H]1-
HMDB0000884,Ribothymidine,C10H14N2O6,257.0779097,-1,[M-H]1-
HMDB0000885,CE(16:0),C43H76O2,623.5772552,-1,[M-H]1-
HMDB0000888,Undecanedioic acid,C11H20O4,215.1288827,-1,[M-H]1-
HMDB0000892,Valeric acid,C5H10O2,101.0608031,-1,[M-H]1-
HMDB0000893,Suberic acid,C8H14O4,173.0819325,-1,[M-H]1-
HMDB0000895,Acetylcholine,C7H16NO2,145.1108273,-1,[M-H]1-
HMDB0000896,Taurodeoxycholic acid,C26H45NO6S,498.2894824,-1,[M-H]1-
HMDB0000897,7-Methylguanine,C6H7N5O,164.0577834,-1,[M-H]1-
HMDB0000898,1-Methylhistamine,C6H11N3,124.0880209,-1,[M-H]1-
HMDB0000899,Androstanedione,C19H28O2,287.2016537,-1,[M-H]1-
HMDB0000900,Ergocalciferol,C28H44O,395.3319396,-1,[M-H]1-
HMDB0000902,NAD,C21H28N7O14P2,663.1096702,-1,[M-H]1-
HMDB0000903,Tetrahydrocortisone,C21H32O5,363.2176977,-1,[M-H]1-
HMDB0000904,Citrulline,C6H13N3O3,174.0884149,-1,[M-H]1-
HMDB0000905,Deoxyadenosine monophosphate,C10H14N5O6P,330.0608933,-1,[M-H]1-
HMDB0000907,Sulfolithocholic acid,C24H40O6S,455.2472833,-1,[M-H]1-
HMDB0000908,5alpha-Cholestanol,C27H48O,387.3632397,-1,[M-H]1-
HMDB0000909,trans-4-Hydroxycyclohexylacetic acid,C8H14O3,157.0870179,-1,[M-H]1-
HMDB0000910,Tridecanoic acid,C13H26O2,213.1860036,-1,[M-H]1-
HMDB0000912,Succinyladenosine,C14H17N5O8,382.1004361,-1,[M-H]1-
HMDB0000913,Vanillactic acid,C10H12O5,211.061197,-1,[M-H]1-
HMDB0000916,Uroporphyrin III,C40H38N4O16,829.2210047,-1,[M-H]1-
HMDB0000917,Ursocholic acid,C24H40O5,407.2802979,-1,[M-H]1-
HMDB0000918,CE(18:1(9Z)),C45H78O2,649.5929053,-1,[M-H]1-
HMDB0000921,Cholestenone,C27H44O,383.3319396,-1,[M-H]1-
HMDB0000925,Trimethylamine N-oxide,C3H9NO,74.06113747,-1,[M-H]1-
HMDB0000927,Valerylglycine,C7H13NO3,158.0822668,-1,[M-H]1-
HMDB0000930,trans-Cinnamic acid,C9H8O2,147.045153,-1,[M-H]1-
HMDB0000933,Traumatic acid,C12H20O4,227.1288827,-1,[M-H]1-
HMDB0000936,Uroporphyrin I,C40H38N4O16,829.2210047,-1,[M-H]1-
HMDB0000939,S-Adenosylhomocysteine,C14H20N6O5S,383.1143121,-1,[M-H]1-
HMDB0000943,Threonic acid,C4H8O5,135.0298969,-1,[M-H]1-
HMDB0000944,Behenic acid,C22H44O2,339.3268542,-1,[M-H]1-
HMDB0000946,Ursodeoxycholic acid,C24H40O4,391.2853833,-1,[M-H]1-
HMDB0000947,Undecanoic acid,C11H22O2,185.1547035,-1,[M-H]1-
HMDB0000949,Tetrahydrocortisol,C21H34O5,365.2333477,-1,[M-H]1-
HMDB0000950,Cer(d18:1/23:0),C41H81NO3,634.614369,-1,[M-H]1-
HMDB0000951,Taurochenodesoxycholic acid,C26H45NO6S,498.2894824,-1,[M-H]1-
HMDB0000953,Suberylglycine,C10H17NO5,230.1033962,-1,[M-H]1-
HMDB0000957,Pyrocatechol,C6H6O2,109.029503,-1,[M-H]1-
HMDB0000958,trans-Aconitic acid,C6H6O6,173.0091615,-1,[M-H]1-
HMDB0000959,Tiglylglycine,C7H11NO3,156.0666168,-1,[M-H]1-
HMDB0000961,Farnesyl pyrophosphate,C15H28O7P2,381.1237498,-1,[M-H]1-
HMDB0000962,Lipoamide,C8H15NOS2,204.0522291,-1,[M-H]1-
HMDB0000965,Hypotaurine,C2H7NO2S,108.0124728,-1,[M-H]1-
HMDB0000975,Trehalose,C12H22O11,341.1089351,-1,[M-H]1-
HMDB0000978,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",C10H9NO4,206.0458813,-1,[M-H]1-
HMDB0000982,5-Methylcytidine,C10H15N3O5,256.0938942,-1,[M-H]1-
HMDB0000990,Acetaldehyde,C2H4O,43.0189383,-1,[M-H]1-
HMDB0000991,DL-2-Aminooctanoic acid,C8H17NO2,158.1186523,-1,[M-H]1-
HMDB0000996,3-Sulfinoalanine,C3H7NO4S,152.002302,-1,[M-H]1-
HMDB0000998,dCTP,C9H16N3O13P3,465.9823206,-1,[M-H]1-
HMDB0001000,dUDP,C9H14N2O11P2,387.0000058,-1,[M-H]1-
HMDB0001008,Biliverdin,C33H34N4O6,581.2405584,-1,[M-H]1-
HMDB0001015,N-Formyl-L-methionine,C6H11NO3S,176.0386875,-1,[M-H]1-
HMDB0001032,Dehydroepiandrosterone sulfate,C19H28O5S,367.1584683,-1,[M-H]1-
HMDB0001035,Angiotensin II,C50H71N13O12,1044.527238,-1,[M-H]1-
HMDB0001036,Angiotensin III,C46H66N12O9,929.5002954,-1,[M-H]1-
HMDB0001043,Arachidonic acid,C20H32O2,303.2329538,-1,[M-H]1-
HMDB0001045,Enkephalin L,C28H37N5O7,554.2620221,-1,[M-H]1-
HMDB0001046,Cotinine,C10H12N2O,175.0876866,-1,[M-H]1-
HMDB0001049,gamma-Glutamylcysteine,C8H14N2O5S,249.0550658,-1,[M-H]1-
HMDB0001051,Glyceraldehyde,C3H6O3,89.0244176,-1,[M-H]1-
HMDB0001056,Dihydrofolic acid,C19H21N7O6,442.148055,-1,[M-H]1-
HMDB0001058,"Fructose 1,6-bisphosphate",C6H14O12P2,338.9887724,-1,[M-H]1-
HMDB0001060,Ubiquinol 8,C49H76O4,727.5670845,-1,[M-H]1-
HMDB0001062,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,300.0489911,-1,[M-H]1-
HMDB0001065,2-Hydroxyphenethylamine,C8H11NO,136.0767875,-1,[M-H]1-
HMDB0001067,N-Acetylaspartylglutamic acid,C11H16N2O8,303.083389,-1,[M-H]1-
HMDB0001068,D-Sedoheptulose 7-phosphate,C7H15O10P,289.0330067,-1,[M-H]1-
HMDB0001072,Coenzyme Q10,C59H90O4,861.6766349,-1,[M-H]1-
HMDB0001078,Mannose 6-phosphate,C6H13O9P,259.022442,-1,[M-H]1-
HMDB0001081,(N-acetylneuraminosyl(a2-6)lactosamine),C25H42N2O19,673.2309007,-1,[M-H]1-
HMDB0001085,Leukotriene B4,C20H32O4,335.2227831,-1,[M-H]1-
HMDB0001091,3-Hydroxyquinine,C20H24N2O3,339.1714162,-1,[M-H]1-
HMDB0001096,Carbamoyl phosphate,CH4NO5P,139.9754323,-1,[M-H]1-
HMDB0001101,p-Anisic acid,C8H8O3,151.0400677,-1,[M-H]1-
HMDB0001104,N-Acetyl-b-glucosaminylamine,C8H16N2O5,219.0986452,-1,[M-H]1-
HMDB0001112,D-Glyceraldehyde 3-phosphate,C3H7O6P,168.990748,-1,[M-H]1-
HMDB0001122,N-Methylformamide,C2H5NO,58.02983734,-1,[M-H]1-
HMDB0001126,Nornicotine,C9H12N2,147.092772,-1,[M-H]1-
HMDB0001127,6-Phosphonoglucono-D-lactone,C6H11O9P,257.006792,-1,[M-H]1-
HMDB0001129,N-Acetylmannosamine,C8H15NO6,220.0826608,-1,[M-H]1-
HMDB0001138,N-Acetyl-L-glutamic acid,C7H11NO5,188.056446,-1,[M-H]1-
HMDB0001139,Prostaglandin F2a,C20H34O5,353.2333477,-1,[M-H]1-
HMDB0001140,Octanal,C8H16O,127.1128387,-1,[M-H]1-
HMDB0001147,Aminomalonic acid,C3H5NO4,118.0145812,-1,[M-H]1-
HMDB0001149,5-Aminolevulinic acid,C5H9NO3,130.0509667,-1,[M-H]1-
HMDB0001151,Allose,C6H12O6,179.0561117,-1,[M-H]1-
HMDB0001155,Diadenosine triphosphate,C20H27N10O16P3,755.0746579,-1,[M-H]1-
HMDB0001160,Tricosanoic acid,C23H46O2,353.3425043,-1,[M-H]1-
HMDB0001161,4-Trimethylammoniobutanoic acid,C7H16NO2,145.1108273,-1,[M-H]1-
HMDB0001165,Keratan,C28H48N2O32S4,1051.100024,-1,[M-H]1-
HMDB0001167,Pyruvaldehyde,C3H4O2,71.01385292,-1,[M-H]1-
HMDB0001169,4-Aminophenol,C6H7NO,108.0454874,-1,[M-H]1-
HMDB0001170,Lathosterol,C27H46O,385.3475896,-1,[M-H]1-
HMDB0001173,5'-Methylthioadenosine,C11H15N5O3S,296.0822837,-1,[M-H]1-
HMDB0001183,Octanol,C8H18O,129.1284887,-1,[M-H]1-
HMDB0001184,Methyl propenyl ketone,C5H8O,83.05023842,-1,[M-H]1-
HMDB0001185,S-Adenosylmethionine,C15H23N6O5S,398.1377872,-1,[M-H]1-
HMDB0001186,N1-Acetylspermine,C12H28N4O,243.2190351,-1,[M-H]1-
HMDB0001189,2(N)-Methyl-norsalsolinol,C10H13NO2,178.0873522,-1,[M-H]1-
HMDB0001190,Indoleacetaldehyde,C10H9NO,158.0611375,-1,[M-H]1-
HMDB0001191,Deoxyuridine triphosphate,C9H15N2O14P3,466.9663362,-1,[M-H]1-
HMDB0001192,Diadenosine pentaphosphate,C20H29N10O22P5,915.0073187,-1,[M-H]1-
HMDB0001198,Leukotriene C4,C30H47N3O9S,624.2960244,-1,[M-H]1-
HMDB0001201,Guanosine diphosphate,C10H15N5O11P2,442.0170529,-1,[M-H]1-
HMDB0001202,dCMP,C9H14N3O7P,306.0496599,-1,[M-H]1-
HMDB0001211,Diadenosine tetraphosphate,C20H28N10O19P4,835.0409883,-1,[M-H]1-
HMDB0001212,Hydantoin-5-propionic acid,C6H8N2O4,171.0411303,-1,[M-H]1-
HMDB0001220,Prostaglandin E2,C20H32O5,351.2176977,-1,[M-H]1-
HMDB0001227,5-Thymidylic acid,C10H15N2O8P,321.0493255,-1,[M-H]1-
HMDB0001229,Dopaquinone,C9H9NO4,194.0458813,-1,[M-H]1-
HMDB0001232,4-Nitrophenol,C6H5NO3,138.0196666,-1,[M-H]1-
HMDB0001238,N-Acetylserotonin,C12H14N2O2,217.0982513,-1,[M-H]1-
HMDB0001244,"15-Keto-13,14-dihydroprostaglandin A2",C20H30O4,333.207133,-1,[M-H]1-
HMDB0001248,FAD,C27H33N9O15P2,784.149858,-1,[M-H]1-
HMDB0001251,Lanosterin,C30H50O,425.3788898,-1,[M-H]1-
HMDB0001256,Spermine,C10H26N4,201.2084704,-1,[M-H]1-
HMDB0001257,Spermidine,C7H19N3,144.1506212,-1,[M-H]1-
HMDB0001259,Succinic acid semialdehyde,C4H6O3,101.0244176,-1,[M-H]1-
HMDB0001262,Maltotriose,C18H32O16,503.1617585,-1,[M-H]1-
HMDB0001263,Allysine,C6H11NO3,144.0666168,-1,[M-H]1-
HMDB0001264,Dehydroascorbic acid,C6H6O6,173.0091615,-1,[M-H]1-
HMDB0001266,L-Sorbose,C6H12O6,179.0561117,-1,[M-H]1-
HMDB0001270,"Glyceric acid 1,3-biphosphate",C3H8O10P2,264.951993,-1,[M-H]1-
HMDB0001273,Guanosine triphosphate,C10H16N5O14P3,521.9833833,-1,[M-H]1-
HMDB0001276,N1-Acetylspermidine,C9H21N3O,186.1611859,-1,[M-H]1-
HMDB0001282,Diadenosine hexaphosphate,C20H30N10O25P6,994.973649,-1,[M-H]1-
HMDB0001294,"2,3-Diphosphoglyceric acid",C3H8O10P2,264.951993,-1,[M-H]1-
